word,synonym,haiku
rupee,Currency,"India's coin shines / Value measured in these marks / Commerce of the subcontinent"
nasty,Foul,"Unpleasant to all / Nothing redeeming exists / Offensive throughout"
mourn,Grieve,"Loss carves out the heart / Tears fall for what cannot be / Sadness needs its time"
ahead,Forward,"Future waits in front / What comes next lies down the road / Progress points the way"
brine,Saltwater,"Ocean in a jar / Preserving with the sea's gift / Salt saves what would spoil"
cloth,Fabric,"Woven threads combine / Material for all our needs / Covering us all"
hoard,Stockpile,"Gathering and keeping / Never enough fills the need / Accumulation"
sweet,Sugary,"Pleasure on the tongue / Dessert delights the senses / Happiness tastes good"
month,Period,"Moon cycles the sky / Thirty days mark the passage / Calendar's building blocks"
lapse,Slip,"Attention wandered / Momentary failure strikes / Error fills the gap"
watch,Observe,"Eyes track every move / Attention fixed on the scene / Seeing misses nothing"
today,Now,"This present moment / Neither past nor future calls / Here is where we live"
focus,Concentrate,"Attention narrows / Everything else fades away / Clarity achieved"
smelt,Fish,"Silver swimmers flash / Small fish school in northern lakes / Catch them while you can"
tease,Taunt,"Playful jabs arrive / Humor mixed with gentle barbs / Laughter hides the point"
cater,Provide,"Service meets the need / Food and care delivered well / Hospitality"
movie,Film,"Stories on the screen / Dreams projected in the dark / Entertainment glows"
saute,Fry,"Pan sizzles with heat / Quick cooking browns the edges / Kitchen alchemy"
allow,Permit,"Permission granted / Barriers lift for passage / Yes opens the door"
renew,Restore,"Fresh start given free / What was worn becomes like new / Rebirth offered here"
their,Possessive,"Belonging to them / Ownership claimed by others / What they call their own"
slosh,Splash,"Liquid moves in waves / Container cannot hold still / Wet chaos inside"
purge,Cleanse,"Removal complete / Everything unwanted gone / Clean slate remains now"
chest,Torso,"Ribs protect the heart / Breathing fills the cavity / Core of the body"
depot,Station,"Trains arrive and leave / Hub of transit and transport / Journey's waypoint here"
epoxy,Adhesive,"Two parts become bond / Chemical fusion holds tight / Nothing breaks this seal"
nymph,Sprite,"Forest spirits dance / Mythology's lovely youth / Nature personified"
found,Discovered,"Lost becomes located / What was missing now appears / Search ends in success"
shall,Will,"Future promised firm / Determination declared / What must come to pass"
harry,Harass,"Persistent pressure / Never giving peace or rest / Bothered without end"
stove,Range,"Heat for cooking waits / Burners ready for the pot / Kitchen's faithful heart"
lowly,Humble,"Bottom of the rank / Status modest and unseen / Small but still worthy"
snout,Nose,"Animal face juts / Breathing sensing organ leads / Smell guides the creature"
trope,Theme,"Familiar pattern / Stories use the same old shapes / Convention returns"
fewer,Less,"Count comes up short now / Reduction in the number / Not as many here"
shawl,Wrap,"Shoulders draped in warmth / Fabric embraces gently / Comfort worn with grace"
natal,Birth,"Beginning of life / The moment existence starts / Origin revealed"
comma,Pause,"Small curve stops the rush / Grammar's breath between the thoughts / Punctuation rests"
foray,Raid,"Quick venture outside / Testing unfamiliar ground / Brief expedition"
scare,Frighten,"Fear jolts through the nerves / Heart jumps at sudden danger / Terror grips the mind"
stair,Step,"Climbing one by one / Elevation gained through effort / Rising foot by foot"
black,Dark,"Absence of all light / Color that absorbs the rest / Shadow made complete"
squad,Team,"Group united tight / Working toward the common goal / Strength in numbers found"
royal,Regal,"Crown bestows the rank / Blood determines privilege / Nobility reigns"
chunk,Lump,"Solid piece breaks off / Portion separate from whole / Mass stands on its own"
mince,Chop,"Blade falls fast and small / Cutting into tiny bits / Nothing left but bits"
shame,Disgrace,"Heat floods through the face / Regret weighs upon the soul / Honor lost today"
cheek,Jaw,"Soft curve of the face / Blush rises beneath the skin / Smile lifts it high"
ample,Plenty,"More than what you need / Abundance overflowing / Enough and then some"
flair,Style,"Natural panache / Some just have that special touch / Talent worn with ease"
foyer,Lobby,"First room greets the guest / Entrance holds the welcome mat / Threshold to within"
cargo,Freight,"Goods packed for the trip / Ships and trucks carry the load / Commerce on the move"
oxide,Compound,"Oxygen bonds tight / Chemistry transforms the base / Rust is just one form"
plant,Flora,"Green life reaches up / Roots dig deep while leaves seek sun / Growing without rest"
olive,Drupe,"Mediterranean gift / Oil pressed from the bitter fruit / Ancient flavor lives"
inert,Passive,"Nothing moves at all / Chemical stability / Stillness is the state"
askew,Crooked,"Off the proper line / Tilted from where it should sit / Alignment has failed"
heist,Robbery,"Thieves plan every step / Valuables change their hands / Crime executed"
shown,Displayed,"Revealed to all eyes / What was hidden now appears / Evidence made clear"
zesty,Tangy,"Flavor kicks alive / Bright and bold upon the tongue / Taste wakes up the mouth"
trash,Garbage,"Refuse piles up high / What we discard tells a tale / Waste awaits its end"
larva,Grub,"Before the insect / Wriggling stage of becoming / Youth in different form"
forgo,Abstain,"Choosing to go without / Sacrifice made willingly / Passing on the chance"
story,Tale,"Narrative unfolds / Beginning middle and end / Lives lived in the words"
hairy,Fuzzy,"Covered thick with strands / Follicles produce their crop / Shaggy to the touch"
train,Coach,"Cars linked in a line / Rolling on the iron rails / Journey down the track"
homer,Hit,"Ball clears the far wall / Bases rounded one by one / Victory lap earned"
badge,Emblem,"Metal shows the rank / Authority pinned to chest / Identity worn"
midst,Middle,"Center of it all / Surrounded on every side / Deep within the thick"
canny,Shrewd,"Clever beyond years / Wisdom guides each careful choice / Sharp mind never rests"
fetus,Embryo,"Life forming within / Potential curled up so small / Becoming begins"
shine,Gleam,"Light bounces back bright / Surface catches every ray / Brilliance reflected"
butch,Masculine,"Tough exterior / Gender worn a certain way / Strength in the stance"
gecko,Lizard,"Sticky feet grip walls / Small reptile hunts in the night / Ceiling walker climbs"
farce,Mockery,"Comedy gone wild / Absurdity rules the stage / Laughing at the mess"
slung,Hung,"Thrown across with ease / Draped without much thought or care / Casually placed"
tipsy,Buzzed,"Balance starts to fade / One drink past the steady point / Wobbling toward drunk"
metal,Ore,"Forged in heat and force / Elements that conduct well / Industry's backbone"
yield,Surrender,"Giving way at last / Resistance finally ends / Acceptance arrives"
delve,Dig,"Going deeper still / Research plunges to the core / Searching underneath"
being,Existence,"The state of alive / Consciousness experiences / Here and now and real"
scour,Scrub,"Cleaning with great force / Friction removes what is stuck / Spotless is the goal"
glass,Pane,"See-through solid waits / Sand transformed by fire's kiss / Fragile clarity"
gamer,Player,"Controller in hand / Virtual worlds explored for hours / Points and levels rise"
scrap,Fragment,"Little piece remains / Leftover from larger whole / Remnant still has worth"
money,Cash,"Currency exchanges / Value abstracted to notes / Wealth made portable"
hinge,Joint,"Pivot point connects / Swinging motion made possible / Door depends on this"
album,Collection,"Songs gathered as one / Photographs fill up the book / Memories preserved"
vouch,Attest,"Putting name on line / Guarantee with reputation / Trust extended far"
asset,Resource,"Value on the books / What you own adds to your worth / Possession counts here"
tiara,Crown,"Jewels catch the light / Princess wears the sparkling band / Royalty adorned"
crept,Snuck,"Moving slow and low / Stealth advances inch by inch / Quiet approach made"
bayou,Swamp,"Southern waters wind / Cypress trees drip Spanish moss / Murky beauty hides"
atoll,Reef,"Ring of coral grows / Lagoon sits within the circle / Ocean builds new land"
manor,Estate,"Grand house on the hill / Wealthy live behind stone walls / Privilege has rooms"
creak,Groan,"Old wood complains loud / Weight draws protest from the boards / Age speaks in squeaks"
showy,Flashy,"Look at me display / Subtlety is not the point / Attention demanded"
phase,Stage,"Part of the process / Temporary state of things / Change moves through its steps"
froth,Foam,"Bubbles mass on top / Air and liquid mix and rise / Light as nothing weighs"
depth,Deep,"How far down it goes / Measurement into the dark / Distance from surface"
gloom,Darkness,"Shadows fill the room / Light cannot find its way through / Melancholy reigns"
flood,Deluge,"Water breaks all bounds / Rising past where it should stop / Overflow consumes"
trait,Feature,"Characteristic / What makes you different from them / Defining quality"
girth,Width,"Measurement around / Circumference of the trunk / Size at the middle"
piety,Devotion,"Faith lived every day / Religious reverence shown / Holy dedication"
goose,Fowl,"Honking fills the sky / V formation heads due south / Feathers fly in fall"
float,Drift,"Buoyancy holds up / Surface tension does its work / Sinking is denied"
donor,Giver,"Generosity / Life saved through the gift of blood / Sharing what you have"
atone,Repent,"Making up for wrong / Penance paid to clear the debt / Forgiveness pursued"
primo,First,"Top of the ranking / Quality above the rest / Excellence defined"
apron,Smock,"Cloth guards the outfit / Kitchen splatters blocked with care / Protection worn well"
blown,Gusted,"Wind has had its way / Air pushed through with mighty force / Scattered by the breeze"
